path,class_id,conf,x_min,y_min,x_max,y_max,origin_path,x_pos,y_pos,z_pos,study_id,series_id,instance_number,series_description,class_name
/kaggle/temp/sagittal_all_images/2593208275___3592481616___10.png,2,0.7297433018684387,130.9999942779541,93.99999976158142,151.99999809265137,115.99999666213989,/kaggle/input/rsna-2024-lumbar-spine-degenerative-classification/train_images/2593208275/3592481616/10.dcm,-2.479086178019,-97.799563949946,152.2593500057,2593208275,3592481616,10,Sagittal T2/STIR,L2/L3_L
/kaggle/temp/sagittal_all_images/2593208275___3592481616___10.png,3,0.8113305568695068,189.9999976158142,93.99999380111694,210.99998950958252,115.99998474121094,/kaggle/input/rsna-2024-lumbar-spine-degenerative-classification/train_images/2593208275/3592481616/10.dcm,-2.479086178019,-97.799563949946,152.2593500057,2593208275,3592481616,10,Sagittal T2/STIR,L2/L3_R
/kaggle/temp/sagittal_all_images/2593208275___3592481616___10.png,4,0.7163541913032532,128.99999618530273,138.99999856948853,150.0,160.0000023841858,/kaggle/input/rsna-2024-lumbar-spine-degenerative-classification/train_images/2593208275/3592481616/10.dcm,-2.479086178019,-97.799563949946,152.2593500057,2593208275,3592481616,10,Sagittal T2/STIR,L3/L4_L
/kaggle/temp/sagittal_all_images/2593208275___3592481616___10.png,5,0.8248522281646729,189.00002241134644,137.00000047683716,210.00001430511475,158.00000429153442,/kaggle/input/rsna-2024-lumbar-spine-degenerative-classification/train_images/2593208275/3592481616/10.dcm,-2.479086178019,-97.799563949946,152.2593500057,2593208275,3592481616,10,Sagittal T2/STIR,L3/L4_R
/kaggle/temp/sagittal_all_images/2593208275___3592481616___10.png,6,0.729653000831604,128.000009059906,185.0000262260437,149.00001287460327,206.99999332427979,/kaggle/input/rsna-2024-lumbar-spine-degenerative-classification/train_images/2593208275/3592481616/10.dcm,-2.479086178019,-97.799563949946,152.2593500057,2593208275,3592481616,10,Sagittal T2/STIR,L4/L5_L
/kaggle/temp/sagittal_all_images/2593208275___3592481616___10.png,7,0.8524764180183411,190.9999966621399,175.99999904632568,212.0000123977661,197.99998998641968,/kaggle/input/rsna-2024-lumbar-spine-degenerative-classification/train_images/2593208275/3592481616/10.dcm,-2.479086178019,-97.799563949946,152.2593500057,2593208275,3592481616,10,Sagittal T2/STIR,L4/L5_R
/kaggle/temp/sagittal_all_images/2593208275___3592481616___10.png,8,0.7316448092460632,135.0000023841858,231.99999332427979,155.9999942779541,253.99999618530273,/kaggle/input/rsna-2024-lumbar-spine-degenerative-classification/train_images/2593208275/3592481616/10.dcm,-2.479086178019,-97.799563949946,152.2593500057,2593208275,3592481616,10,Sagittal T2/STIR,L5/S1_L
/kaggle/temp/sagittal_all_images/2593208275___3592481616___10.png,9,0.8120006918907166,198.0000138282776,210.00001430511475,219.0000295639038,232.0000171661377,/kaggle/input/rsna-2024-lumbar-spine-degenerative-classification/train_images/2593208275/3592481616/10.dcm,-2.479086178019,-97.799563949946,152.2593500057,2593208275,3592481616,10,Sagittal T2/STIR,L5/S1_R
/kaggle/temp/sagittal_all_images/2605844245___2026806985___8.png,0,0.7377803921699524,134.0000033378601,65.99999666213989,156.00000619888306,87.99999952316284,/kaggle/input/rsna-2024-lumbar-spine-degenerative-classification/train_images/2605844245/2026806985/8.dcm,8.9491039504598,-133.15287237432,-271.61737498413,2605844245,2026806985,8,Sagittal T2/STIR,L1/L2_L
/kaggle/temp/sagittal_all_images/2605844245___2026806985___8.png,1,0.8306180834770203,192.9999828338623,80.9999942779541,213.99998664855957,102.99999713897705,/kaggle/input/rsna-2024-lumbar-spine-degenerative-classification/train_images/2605844245/2026806985/8.dcm,8.9491039504598,-133.15287237432,-271.61737498413,2605844245,2026806985,8,Sagittal T2/STIR,L1/L2_R
/kaggle/temp/sagittal_all_images/2605844245___2026806985___8.png,2,0.7529662847518921,121.00000381469727,103.99999618530273,142.99999475479126,125.99999904632568,/kaggle/input/rsna-2024-lumbar-spine-degenerative-classification/train_images/2605844245/2026806985/8.dcm,8.9491039504598,-133.15287237432,-271.61737498413,2605844245,2026806985,8,Sagittal T2/STIR,L2/L3_L
/kaggle/temp/sagittal_all_images/2605844245___2026806985___8.png,3,0.8019758462905884,180.9999942779541,115.99999666213989,202.99999713897705,137.99999952316284,/kaggle/input/rsna-2024-lumbar-spine-degenerative-classification/train_images/2605844245/2026806985/8.dcm,8.9491039504598,-133.15287237432,-271.61737498413,2605844245,2026806985,8,Sagittal T2/STIR,L2/L3_R
/kaggle/temp/sagittal_all_images/2605844245___2026806985___8.png,4,0.748396098613739,112.99999952316284,146.00000381469727,136.00000143051147,168.00000667572021,/kaggle/input/rsna-2024-lumbar-spine-degenerative-classification/train_images/2605844245/2026806985/8.dcm,8.9491039504598,-133.15287237432,-271.61737498413,2605844245,2026806985,8,Sagittal T2/STIR,L3/L4_L
/kaggle/temp/sagittal_all_images/2605844245___2026806985___8.png,5,0.8401437997817993,174.00000095367432,151.99999809265137,195.00001668930054,174.00000095367432,/kaggle/input/rsna-2024-lumbar-spine-degenerative-classification/train_images/2605844245/2026806985/8.dcm,8.9491039504598,-133.15287237432,-271.61737498413,2605844245,2026806985,8,Sagittal T2/STIR,L3/L4_R
/kaggle/temp/sagittal_all_images/2605844245___2026806985___8.png,6,0.7488669753074646,112.00000047683716,193.999981880188,134.0000033378601,217.00000762939453,/kaggle/input/rsna-2024-lumbar-spine-degenerative-classification/train_images/2605844245/2026806985/8.dcm,8.9491039504598,-133.15287237432,-271.61737498413,2605844245,2026806985,8,Sagittal T2/STIR,L4/L5_L
/kaggle/temp/sagittal_all_images/2605844245___2026806985___8.png,7,0.8410519957542419,173.00000190734863,187.0000123977661,195.00001668930054,208.99999141693115,/kaggle/input/rsna-2024-lumbar-spine-degenerative-classification/train_images/2605844245/2026806985/8.dcm,8.9491039504598,-133.15287237432,-271.61737498413,2605844245,2026806985,8,Sagittal T2/STIR,L4/L5_R
/kaggle/temp/sagittal_all_images/2605844245___2026806985___8.png,8,0.7340259552001953,127.99999713897705,247.00000286102295,148.99998903274536,269.0000057220459,/kaggle/input/rsna-2024-lumbar-spine-degenerative-classification/train_images/2605844245/2026806985/8.dcm,8.9491039504598,-133.15287237432,-271.61737498413,2605844245,2026806985,8,Sagittal T2/STIR,L5/S1_L
/kaggle/temp/sagittal_all_images/2605844245___2026806985___8.png,9,0.8337966799736023,181.99999332427979,216.99998378753662,203.99999618530273,238.99998664855957,/kaggle/input/rsna-2024-lumbar-spine-degenerative-classification/train_images/2605844245/2026806985/8.dcm,8.9491039504598,-133.15287237432,-271.61737498413,2605844245,2026806985,8,Sagittal T2/STIR,L5/S1_R
/kaggle/temp/sagittal_all_images/2608220207___318177740___9.png,0,0.7314331531524658,84.99999642372131,50.999999046325684,107.00000524520874,74.00000095367432,/kaggle/input/rsna-2024-lumbar-spine-degenerative-classification/train_images/2608220207/318177740/9.dcm,13.371107721606,-53.935544477947,370.33242544527,2608220207,318177740,9,Sagittal T2/STIR,L1/L2_L
/kaggle/temp/sagittal_all_images/2608220207___318177740___9.png,1,0.8132878541946411,140.9999966621399,55.00000715255737,162.99999952316284,77.00000405311584,/kaggle/input/rsna-2024-lumbar-spine-degenerative-classification/train_images/2608220207/318177740/9.dcm,13.371107721606,-53.935544477947,370.33242544527,2608220207,318177740,9,Sagittal T2/STIR,L1/L2_R
/kaggle/temp/sagittal_all_images/2608220207___318177740___9.png,2,0.7512319684028625,81.00000023841858,94.00001168251038,102.99999713897705,115.99999666213989,/kaggle/input/rsna-2024-lumbar-spine-degenerative-classification/train_images/2608220207/318177740/9.dcm,13.371107721606,-53.935544477947,370.33242544527,2608220207,318177740,9,Sagittal T2/STIR,L2/L3_L
/kaggle/temp/sagittal_all_images/2608220207___318177740___9.png,3,0.8222932815551758,137.9999876022339,93.99999380111694,160.0000023841858,115.99999666213989,/kaggle/input/rsna-2024-lumbar-spine-degenerative-classification/train_images/2608220207/318177740/9.dcm,13.371107721606,-53.935544477947,370.33242544527,2608220207,318177740,9,Sagittal T2/STIR,L2/L3_R
/kaggle/temp/sagittal_all_images/2608220207___318177740___9.png,4,0.7450454235076904,80.0000011920929,137.0000123977661,101.99999809265137,158.99999141693115,/kaggle/input/rsna-2024-lumbar-spine-degenerative-classification/train_images/2608220207/318177740/9.dcm,13.371107721606,-53.935544477947,370.33242544527,2608220207,318177740,9,Sagittal T2/STIR,L3/L4_L
/kaggle/temp/sagittal_all_images/2608220207___318177740___9.png,5,0.8328776359558105,137.99999952316284,135.0000023841858,159.0000033378601,156.99999332427979,/kaggle/input/rsna-2024-lumbar-spine-degenerative-classification/train_images/2608220207/318177740/9.dcm,13.371107721606,-53.935544477947,370.33242544527,2608220207,318177740,9,Sagittal T2/STIR,L3/L4_R
/kaggle/temp/sagittal_all_images/2608220207___318177740___9.png,6,0.7144560813903809,81.00000023841858,185.0000023841858,103.99999618530273,207.99999237060547,/kaggle/input/rsna-2024-lumbar-spine-degenerative-classification/train_images/2608220207/318177740/9.dcm,13.371107721606,-53.935544477947,370.33242544527,2608220207,318177740,9,Sagittal T2/STIR,L4/L5_L
/kaggle/temp/sagittal_all_images/2608220207___318177740___9.png,7,0.8322534561157227,143.00000667572021,173.00000190734863,164.9999976158142,195.00000476837158,/kaggle/input/rsna-2024-lumbar-spine-degenerative-classification/train_images/2608220207/318177740/9.dcm,13.371107721606,-53.935544477947,370.33242544527,2608220207,318177740,9,Sagittal T2/STIR,L4/L5_R
/kaggle/temp/sagittal_all_images/2608220207___318177740___9.png,8,0.7080793380737305,93.00000071525574,228.99999618530273,114.99999761581421,250.99999904632568,/kaggle/input/rsna-2024-lumbar-spine-degenerative-classification/train_images/2608220207/318177740/9.dcm,13.371107721606,-53.935544477947,370.33242544527,2608220207,318177740,9,Sagittal T2/STIR,L5/S1_L
/kaggle/temp/sagittal_all_images/2608220207___318177740___9.png,9,0.8236498236656189,149.00000095367432,197.00002670288086,171.00000381469727,219.0000057220459,/kaggle/input/rsna-2024-lumbar-spine-degenerative-classification/train_images/2608220207/318177740/9.dcm,13.371107721606,-53.935544477947,370.33242544527,2608220207,318177740,9,Sagittal T2/STIR,L5/S1_R
/kaggle/temp/sagittal_all_images/2621581337___1393020403___8.png,0,0.7596737146377563,117.99999475479126,82.99999833106995,140.00000953674316,105.00000715255737,/kaggle/input/rsna-2024-lumbar-spine-degenerative-classification/train_images/2621581337/1393020403/8.dcm,-16.104963302612,-85.113571166992,239.406173706054,2621581337,1393020403,8,Sagittal T2/STIR,L1/L2_L
/kaggle/temp/sagittal_all_images/2621581337___1393020403___8.png,1,0.8405749201774597,165.9999966621399,105.9999942779541,188.99999856948853,128.99999618530273,/kaggle/input/rsna-2024-lumbar-spine-degenerative-classification/train_images/2621581337/1393020403/8.dcm,-16.104963302612,-85.113571166992,239.406173706054,2621581337,1393020403,8,Sagittal T2/STIR,L1/L2_R
/kaggle/temp/sagittal_all_images/2621581337___1393020403___8.png,2,0.7430331110954285,103.99999618530273,116.99999570846558,126.00001096725464,138.99999856948853,/kaggle/input/rsna-2024-lumbar-spine-degenerative-classification/train_images/2621581337/1393020403/8.dcm,-16.104963302612,-85.113571166992,239.406173706054,2621581337,1393020403,8,Sagittal T2/STIR,L2/L3_L
/kaggle/temp/sagittal_all_images/2621581337___1393020403___8.png,3,0.8435400724411011,156.99999332427979,132.99999237060547,178.99999618530273,154.99999523162842,/kaggle/input/rsna-2024-lumbar-spine-degenerative-classification/train_images/2621581337/1393020403/8.dcm,-16.104963302612,-85.113571166992,239.406173706054,2621581337,1393020403,8,Sagittal T2/STIR,L2/L3_R
/kaggle/temp/sagittal_all_images/2621581337___1393020403___8.png,4,0.7740891575813293,96.99999690055847,154.99999523162842,119.0000057220459,176.99999809265137,/kaggle/input/rsna-2024-lumbar-spine-degenerative-classification/train_images/2621581337/1393020403/8.dcm,-16.104963302612,-85.113571166992,239.406173706054,2621581337,1393020403,8,Sagittal T2/STIR,L3/L4_L
/kaggle/temp/sagittal_all_images/2621581337___1393020403___8.png,5,0.8243628740310669,150.0,159.00001525878906,172.00002670288086,181.00000619888306,/kaggle/input/rsna-2024-lumbar-spine-degenerative-classification/train_images/2621581337/1393020403/8.dcm,-16.104963302612,-85.113571166992,239.406173706054,2621581337,1393020403,8,Sagittal T2/STIR,L3/L4_R
/kaggle/temp/sagittal_all_images/2621581337___1393020403___8.png,6,0.7906901836395264,95.99999785423279,196.999990940094,118.99999380111694,220.00000476837158,/kaggle/input/rsna-2024-lumbar-spine-degenerative-classification/train_images/2621581337/1393020403/8.dcm,-16.104963302612,-85.113571166992,239.406173706054,2621581337,1393020403,8,Sagittal T2/STIR,L4/L5_L
/kaggle/temp/sagittal_all_images/2621581337___1393020403___8.png,7,0.836915910243988,150.0,187.00002431869507,171.00000381469727,207.99999237060547,/kaggle/input/rsna-2024-lumbar-spine-degenerative-classification/train_images/2621581337/1393020403/8.dcm,-16.104963302612,-85.113571166992,239.406173706054,2621581337,1393020403,8,Sagittal T2/STIR,L4/L5_R
/kaggle/temp/sagittal_all_images/2621581337___1393020403___8.png,8,0.7713613510131836,115.99999666213989,238.0000114440918,137.00000047683716,259.99999046325684,/kaggle/input/rsna-2024-lumbar-spine-degenerative-classification/train_images/2621581337/1393020403/8.dcm,-16.104963302612,-85.113571166992,239.406173706054,2621581337,1393020403,8,Sagittal T2/STIR,L5/S1_L
/kaggle/temp/sagittal_all_images/2621581337___1393020403___8.png,9,0.8273003697395325,159.00001525878906,206.99999332427979,182.00000524520874,229.00002002716064,/kaggle/input/rsna-2024-lumbar-spine-degenerative-classification/train_images/2621581337/1393020403/8.dcm,-16.104963302612,-85.113571166992,239.406173706054,2621581337,1393020403,8,Sagittal T2/STIR,L5/S1_R
/kaggle/temp/sagittal_all_images/2622319181___3373306398___10.png,0,0.7226649522781372,334.000039100647,173.00000190734863,381.9999933242798,222.00000286102295,/kaggle/input/rsna-2024-lumbar-spine-degenerative-classification/train_images/2622319181/3373306398/10.dcm,7.64902,-101.961,-260.258,2622319181,3373306398,10,Sagittal T2/STIR,L1/L2_L
/kaggle/temp/sagittal_all_images/2622319181___3373306398___10.png,1,0.8179318904876709,467.9999828338623,196.999990940094,514.9999618530273,245.99997997283936,/kaggle/input/rsna-2024-lumbar-spine-degenerative-classification/train_images/2622319181/3373306398/10.dcm,7.64902,-101.961,-260.258,2622319181,3373306398,10,Sagittal T2/STIR,L1/L2_R
/kaggle/temp/sagittal_all_images/2622319181___3373306398___10.png,2,0.7557418942451477,310.9999895095825,264.0000104904175,359.99999046325684,314.0000104904175,/kaggle/input/rsna-2024-lumbar-spine-degenerative-classification/train_images/2622319181/3373306398/10.dcm,7.64902,-101.961,-260.258,2622319181,3373306398,10,Sagittal T2/STIR,L2/L3_L
/kaggle/temp/sagittal_all_images/2622319181___3373306398___10.png,3,0.7940484285354614,445.0000286102295,277.0000219345093,495.0000286102295,330.0000190734863,/kaggle/input/rsna-2024-lumbar-spine-degenerative-classification/train_images/2622319181/3373306398/10.dcm,7.64902,-101.961,-260.258,2622319181,3373306398,10,Sagittal T2/STIR,L2/L3_R
/kaggle/temp/sagittal_all_images/2622319181___3373306398___10.png,4,0.7490414977073669,296.00000381469727,359.00001525878906,345.0000047683716,409.999942779541,/kaggle/input/rsna-2024-lumbar-spine-degenerative-classification/train_images/2622319181/3373306398/10.dcm,7.64902,-101.961,-260.258,2622319181,3373306398,10,Sagittal T2/STIR,L3/L4_L
/kaggle/temp/sagittal_all_images/2622319181___3373306398___10.png,5,0.8257720470428467,430.9999465942383,362.9999876022339,477.99997329711914,411.9999885559082,/kaggle/input/rsna-2024-lumbar-spine-degenerative-classification/train_images/2622319181/3373306398/10.dcm,7.64902,-101.961,-260.258,2622319181,3373306398,10,Sagittal T2/STIR,L3/L4_R
/kaggle/temp/sagittal_all_images/2622319181___3373306398___10.png,6,0.7301772832870483,297.00000286102295,471.99997901916504,344.9999809265137,521.999979019165,/kaggle/input/rsna-2024-lumbar-spine-degenerative-classification/train_images/2622319181/3373306398/10.dcm,7.64902,-101.961,-260.258,2622319181,3373306398,10,Sagittal T2/STIR,L4/L5_L
/kaggle/temp/sagittal_all_images/2622319181___3373306398___10.png,7,0.8194796442985535,428.99999618530273,436.9999885559082,476.0000228881836,487.000036239624,/kaggle/input/rsna-2024-lumbar-spine-degenerative-classification/train_images/2622319181/3373306398/10.dcm,7.64902,-101.961,-260.258,2622319181,3373306398,10,Sagittal T2/STIR,L4/L5_R
/kaggle/temp/sagittal_all_images/2622319181___3373306398___10.png,8,0.7488169074058533,338.99998664855957,580.0000190734863,385.9999895095825,628.9999485015869,/kaggle/input/rsna-2024-lumbar-spine-degenerative-classification/train_images/2622319181/3373306398/10.dcm,7.64902,-101.961,-260.258,2622319181,3373306398,10,Sagittal T2/STIR,L5/S1_L
/kaggle/temp/sagittal_all_images/2622319181___3373306398___10.png,9,0.8401569724082947,451.99999809265137,503.00002098083496,499.0000247955322,552.0000457763672,/kaggle/input/rsna-2024-lumbar-spine-degenerative-classification/train_images/2622319181/3373306398/10.dcm,7.64902,-101.961,-260.258,2622319181,3373306398,10,Sagittal T2/STIR,L5/S1_R
/kaggle/temp/sagittal_all_images/2626030939___956892659___7.png,0,0.7428469061851501,209.99999046325684,118.99999380111694,245.00000476837158,153.99999618530273,/kaggle/input/rsna-2024-lumbar-spine-degenerative-classification/train_images/2626030939/956892659/7.dcm,-0.755742,-108.852,131.918,2626030939,956892659,7,Sagittal T2/STIR,L1/L2_L
/kaggle/temp/sagittal_all_images/2626030939___956892659___7.png,1,0.801247239112854,307.99999237060547,128.000009059906,342.9999828338623,163.99999856948853,/kaggle/input/rsna-2024-lumbar-spine-degenerative-classification/train_images/2626030939/956892659/7.dcm,-0.755742,-108.852,131.918,2626030939,956892659,7,Sagittal T2/STIR,L1/L2_R
/kaggle/temp/sagittal_all_images/2626030939___956892659___7.png,2,0.7431793212890625,201.0000228881836,187.00000047683716,234.99999046325684,222.00000286102295,/kaggle/input/rsna-2024-lumbar-spine-degenerative-classification/train_images/2626030939/956892659/7.dcm,-0.755742,-108.852,131.918,2626030939,956892659,7,Sagittal T2/STIR,L2/L3_L
/kaggle/temp/sagittal_all_images/2626030939___956892659___7.png,3,0.8017634749412537,300.0,190.00000953674316,334.00001525878906,225.0000238418579,/kaggle/input/rsna-2024-lumbar-spine-degenerative-classification/train_images/2626030939/956892659/7.dcm,-0.755742,-108.852,131.918,2626030939,956892659,7,Sagittal T2/STIR,L2/L3_R
/kaggle/temp/sagittal_all_images/2626030939___956892659___7.png,4,0.7234331369400024,197.00000286102295,263.0000352859497,232.0000171661377,299.0000247955322,/kaggle/input/rsna-2024-lumbar-spine-degenerative-classification/train_images/2626030939/956892659/7.dcm,-0.755742,-108.852,131.918,2626030939,956892659,7,Sagittal T2/STIR,L3/L4_L
/kaggle/temp/sagittal_all_images/2626030939___956892659___7.png,5,0.8323315978050232,298.00002574920654,253.99999618530273,333.0000400543213,289.0000343322754,/kaggle/input/rsna-2024-lumbar-spine-degenerative-classification/train_images/2626030939/956892659/7.dcm,-0.755742,-108.852,131.918,2626030939,956892659,7,Sagittal T2/STIR,L3/L4_R
/kaggle/temp/sagittal_all_images/2626030939___956892659___7.png,6,0.7261148691177368,207.0000171661377,339.0000343322754,242.00000762939453,375.0,/kaggle/input/rsna-2024-lumbar-spine-degenerative-classification/train_images/2626030939/956892659/7.dcm,-0.755742,-108.852,131.918,2626030939,956892659,7,Sagittal T2/STIR,L4/L5_L
/kaggle/temp/sagittal_all_images/2626030939___956892659___7.png,7,0.8196746110916138,308.0000162124634,316.00000858306885,342.00003147125244,350.9999990463257,/kaggle/input/rsna-2024-lumbar-spine-degenerative-classification/train_images/2626030939/956892659/7.dcm,-0.755742,-108.852,131.918,2626030939,956892659,7,Sagittal T2/STIR,L4/L5_R
/kaggle/temp/sagittal_all_images/2626030939___956892659___7.png,8,0.7541742324829102,235.00001430511475,413.99998664855957,269.9999809265137,450.0,/kaggle/input/rsna-2024-lumbar-spine-degenerative-classification/train_images/2626030939/956892659/7.dcm,-0.755742,-108.852,131.918,2626030939,956892659,7,Sagittal T2/STIR,L5/S1_L
/kaggle/temp/sagittal_all_images/2626030939___956892659___7.png,9,0.8220714926719666,320.0000047683716,363.0000114440918,355.0000190734863,398.00000190734863,/kaggle/input/rsna-2024-lumbar-spine-degenerative-classification/train_images/2626030939/956892659/7.dcm,-0.755742,-108.852,131.918,2626030939,956892659,7,Sagittal T2/STIR,L5/S1_R
/kaggle/temp/sagittal_all_images/2627142799___3403197550___8.png,0,0.7191961407661438,193.00000667572021,111.00000143051147,224.00002479553223,141.99999570846558,/kaggle/input/rsna-2024-lumbar-spine-degenerative-classification/train_images/2627142799/3403197550/8.dcm,14.442452259117,-77.339508057326,171.78638243149,2627142799,3403197550,8,Sagittal T2/STIR,L1/L2_L
/kaggle/temp/sagittal_all_images/2627142799___3403197550___8.png,1,0.80563884973526,263.99998664855957,117.99999475479126,294.9999809265137,150.0,/kaggle/input/rsna-2024-lumbar-spine-degenerative-classification/train_images/2627142799/3403197550/8.dcm,14.442452259117,-77.339508057326,171.78638243149,2627142799,3403197550,8,Sagittal T2/STIR,L1/L2_R
/kaggle/temp/sagittal_all_images/2627142799___3403197550___8.png,2,0.7576555609703064,178.000009059906,155.9999942779541,207.99999237060547,186.9999885559082,/kaggle/input/rsna-2024-lumbar-spine-degenerative-classification/train_images/2627142799/3403197550/8.dcm,14.442452259117,-77.339508057326,171.78638243149,2627142799,3403197550,8,Sagittal T2/STIR,L2/L3_L
/kaggle/temp/sagittal_all_images/2627142799___3403197550___8.png,3,0.8103170394897461,254.99999523162842,172.99998998641968,286.00001335144043,203.99999618530273,/kaggle/input/rsna-2024-lumbar-spine-degenerative-classification/train_images/2627142799/3403197550/8.dcm,14.442452259117,-77.339508057326,171.78638243149,2627142799,3403197550,8,Sagittal T2/STIR,L2/L3_R
/kaggle/temp/sagittal_all_images/2627142799___3403197550___8.png,4,0.7578397393226624,160.0000023841858,207.0000171661377,190.00000953674316,238.0000114440918,/kaggle/input/rsna-2024-lumbar-spine-degenerative-classification/train_images/2627142799/3403197550/8.dcm,14.442452259117,-77.339508057326,171.78638243149,2627142799,3403197550,8,Sagittal T2/STIR,L3/L4_L
/kaggle/temp/sagittal_all_images/2627142799___3403197550___8.png,5,0.808222234249115,236.00001335144043,225.0,267.00000762939453,255.00001907348633,/kaggle/input/rsna-2024-lumbar-spine-degenerative-classification/train_images/2627142799/3403197550/8.dcm,14.442452259117,-77.339508057326,171.78638243149,2627142799,3403197550,8,Sagittal T2/STIR,L3/L4_R
/kaggle/temp/sagittal_all_images/2627142799___3403197550___8.png,6,0.7303448915481567,141.00000858306885,265.00000953674316,173.0000138282776,297.00002670288086,/kaggle/input/rsna-2024-lumbar-spine-degenerative-classification/train_images/2627142799/3403197550/8.dcm,14.442452259117,-77.339508057326,171.78638243149,2627142799,3403197550,8,Sagittal T2/STIR,L4/L5_L
/kaggle/temp/sagittal_all_images/2627142799___3403197550___8.png,7,0.7947165966033936,219.0000057220459,273.00002574920654,250.0,304.9999952316284,/kaggle/input/rsna-2024-lumbar-spine-degenerative-classification/train_images/2627142799/3403197550/8.dcm,14.442452259117,-77.339508057326,171.78638243149,2627142799,3403197550,8,Sagittal T2/STIR,L4/L5_R
/kaggle/temp/sagittal_all_images/2627142799___3403197550___8.png,8,0.7680912613868713,139.00001049041748,329.9999952316284,170.00000476837158,360.9999656677246,/kaggle/input/rsna-2024-lumbar-spine-degenerative-classification/train_images/2627142799/3403197550/8.dcm,14.442452259117,-77.339508057326,171.78638243149,2627142799,3403197550,8,Sagittal T2/STIR,L5/S1_L
/kaggle/temp/sagittal_all_images/2627142799___3403197550___8.png,9,0.8143407106399536,217.9999828338623,313.0000114440918,249.00000095367432,344.0000295639038,/kaggle/input/rsna-2024-lumbar-spine-degenerative-classification/train_images/2627142799/3403197550/8.dcm,14.442452259117,-77.339508057326,171.78638243149,2627142799,3403197550,8,Sagittal T2/STIR,L5/S1_R
/kaggle/temp/sagittal_all_images/262749243___1544797071___9.png,0,0.7464473247528076,135.0000023841858,64.000004529953,157.00000524520874,86.00000143051147,/kaggle/input/rsna-2024-lumbar-spine-degenerative-classification/train_images/262749243/1544797071/9.dcm,0.48199253996843,-103.77858216784,182.97777492332,262749243,1544797071,9,Sagittal T2/STIR,L1/L2_L
/kaggle/temp/sagittal_all_images/262749243___1544797071___9.png,1,0.8309109210968018,185.00001430511475,73.00000786781311,205.9999942779541,93.99999976158142,/kaggle/input/rsna-2024-lumbar-spine-degenerative-classification/train_images/262749243/1544797071/9.dcm,0.48199253996843,-103.77858216784,182.97777492332,262749243,1544797071,9,Sagittal T2/STIR,L1/L2_R
/kaggle/temp/sagittal_all_images/262749243___1544797071___9.png,2,0.7568094730377197,126.00001096725464,98.00000190734863,148.00000190734863,120.00000476837158,/kaggle/input/rsna-2024-lumbar-spine-degenerative-classification/train_images/262749243/1544797071/9.dcm,0.48199253996843,-103.77858216784,182.97777492332,262749243,1544797071,9,Sagittal T2/STIR,L2/L3_L
/kaggle/temp/sagittal_all_images/262749243___1544797071___9.png,3,0.8105696439743042,175.99997520446777,106.99999332427979,196.999990940094,127.9999852180481,/kaggle/input/rsna-2024-lumbar-spine-degenerative-classification/train_images/262749243/1544797071/9.dcm,0.48199253996843,-103.77858216784,182.97777492332,262749243,1544797071,9,Sagittal T2/STIR,L2/L3_R
/kaggle/temp/sagittal_all_images/262749243___1544797071___9.png,4,0.717819094657898,119.0000057220459,135.99998950958252,140.9999966621399,158.99999141693115,/kaggle/input/rsna-2024-lumbar-spine-degenerative-classification/train_images/262749243/1544797071/9.dcm,0.48199253996843,-103.77858216784,182.97777492332,262749243,1544797071,9,Sagittal T2/STIR,L3/L4_L
/kaggle/temp/sagittal_all_images/262749243___1544797071___9.png,5,0.8167348504066467,169.99998092651367,139.9999976158142,190.9999966621399,160.99998950958252,/kaggle/input/rsna-2024-lumbar-spine-degenerative-classification/train_images/262749243/1544797071/9.dcm,0.48199253996843,-103.77858216784,182.97777492332,262749243,1544797071,9,Sagittal T2/STIR,L3/L4_R
/kaggle/temp/sagittal_all_images/262749243___1544797071___9.png,6,0.7465083599090576,117.00000762939453,178.99999618530273,139.00001049041748,200.99997520446777,/kaggle/input/rsna-2024-lumbar-spine-degenerative-classification/train_images/262749243/1544797071/9.dcm,0.48199253996843,-103.77858216784,182.97777492332,262749243,1544797071,9,Sagittal T2/STIR,L4/L5_L
/kaggle/temp/sagittal_all_images/262749243___1544797071___9.png,7,0.8384339809417725,168.99999380111694,173.00000190734863,189.9999976158142,193.99999380111694,/kaggle/input/rsna-2024-lumbar-spine-degenerative-classification/train_images/262749243/1544797071/9.dcm,0.48199253996843,-103.77858216784,182.97777492332,262749243,1544797071,9,Sagittal T2/STIR,L4/L5_R
/kaggle/temp/sagittal_all_images/262749243___1544797071___9.png,8,0.7402216792106628,128.99999618530273,225.99999904632568,149.99998807907104,248.00000190734863,/kaggle/input/rsna-2024-lumbar-spine-degenerative-classification/train_images/262749243/1544797071/9.dcm,0.48199253996843,-103.77858216784,182.97777492332,262749243,1544797071,9,Sagittal T2/STIR,L5/S1_L
/kaggle/temp/sagittal_all_images/262749243___1544797071___9.png,9,0.8110663890838623,172.99998998641968,200.99999904632568,195.00000476837158,222.99997806549072,/kaggle/input/rsna-2024-lumbar-spine-degenerative-classification/train_images/262749243/1544797071/9.dcm,0.48199253996843,-103.77858216784,182.97777492332,262749243,1544797071,9,Sagittal T2/STIR,L5/S1_R
